Call Id,Date,Agent,Department,Answered (Y/N),Resolved,Speed of Answer,AvgTalkDuration,Satisfaction rating,J,K
ID0384,07JAN15:16:07:41,Stewart,Air Conditioner,Y,Y,84,0:06:22,4,,
ID0385,07JAN15:16:29:17,Martha,Television,Y,Y,118,0:03:35,2,,
ID0386,07JAN15:16:29:17,Becky,Air Conditioner,Y,Y,35,0:06:15,2,,
ID0387,07JAN15:16:40:48,Dan,Toaster,Y,Y,82,0:02:13,3,,
ID0388,07JAN15:16:40:48,Jim,Television,Y,Y,119,0:03:03,4,,
ID0389,07JAN15:17:03:50,Jim,Washing Machine,Y,Y,107,0:06:46,2,,
ID0390,07JAN15:17:03:50,Joe,Washing Machine,Y,Y,86,0:00:42,4,,
ID0391,07JAN15:17:39:50,Diane,Television,Y,Y,76,0:01:23,4,,
ID0392,07JAN15:17:39:50,Stewart,Television,Y,N,78,0:03:07,3,,
ID0393,07JAN15:17:47:02,Jim,Fridge,Y,Y,118,0:00:33,3,,
ID0395,07JAN15:17:48:29,Joe,Fridge,Y,Y,47,0:02:02,5,,
ID0396,07JAN15:17:48:29,Diane,Fridge,Y,Y,86,0:02:58,2,,
ID0397,07JAN15:17:55:41,Greg,Air Conditioner,Y,Y,76,0:05:52,3,,
ID0398,07JAN15:17:55:41,Jim,Toaster,Y,Y,32,0:03:23,4,,
ID0399,08JAN15:09:00:00,Joe,Fridge,Y,Y,98,0:03:33,5,,
ID0400,08JAN15:09:00:00,Jim,Air Conditioner,Y,Y,86,0:00:37,4,,
ID0401,08JAN15:09:24:29,Diane,Air Conditioner,Y,Y,37,0:01:05,3,,
ID0402,08JAN15:09:24:29,Greg,Fridge,Y,Y,15,0:04:27,5,,
ID0403,08JAN15:09:47:31,Diane,Washing Machine,Y,Y,114,0:04:13,5,,
ID0407,08JAN15:10:42:14,Martha,Television,Y,N,23,0:02:16,3,,
ID0409,08JAN15:10:49:26,Joe,Fridge,Y,Y,69,0:05:41,3,,
ID0410,08JAN15:10:49:26,Stewart,Washing Machine,Y,Y,15,0:06:10,4,,
ID0411,08JAN15:10:49:26,Becky,Air Conditioner,Y,Y,119,0:05:28,3,,
ID0412,08JAN15:10:49:26,Becky,Television,Y,Y,68,0:05:17,1,,
ID0413,08JAN15:11:00:58,Diane,Washing Machine,Y,Y,115,0:06:10,3,,
ID0414,08JAN15:11:00:58,Joe,Washing Machine,Y,Y,84,0:01:11,5,,
ID0415,08JAN15:11:16:48,Dan,Washing Machine,Y,N,59,0:01:17,4,,
ID0416,08JAN15:11:16:48,Diane,Air Conditioner,Y,N,112,0:03:34,4,,
ID0418,08JAN15:11:16:48,Dan,Fridge,Y,Y,39,0:04:51,3,,
ID0419,08JAN15:12:12:58,Jim,Television,Y,Y,31,0:06:35,5,,
ID0420,08JAN15:12:12:58,Dan,Television,Y,Y,112,0:03:41,2,,
ID0421,08JAN15:12:14:24,Greg,Television,Y,Y,49,0:02:25,4,,
ID0422,08JAN15:12:14:24,Greg,Air Conditioner,Y,Y,18,0:06:38,3,,
ID0423,08JAN15:12:38:53,Stewart,Air Conditioner,Y,Y,80,0:02:43,4,,
ID0424,08JAN15:12:38:53,Dan,Fridge,Y,Y,57,0:02:33,3,,
ID0426,08JAN15:12:48:58,Diane,Washing Machine,Y,N,87,0:06:18,4,,
ID0428,08JAN15:13:10:34,Greg,Television,Y,Y,81,0:05:56,3,,
ID0430,08JAN15:13:10:34,Jim,Television,Y,Y,47,0:02:11,5,,
ID0431,08JAN15:13:17:46,Joe,Television,Y,Y,57,0:06:15,4,,
ID0433,08JAN15:13:43:41,Joe,Washing Machine,Y,Y,104,0:03:55,4,,
ID0434,08JAN15:13:43:41,Becky,Fridge,Y,Y,16,0:05:46,3,,
ID0435,08JAN15:15:37:26,Greg,Television,Y,Y,37,0:04:13,4,,
ID0437,08JAN15:15:43:12,Stewart,Air Conditioner,Y,Y,61,0:02:06,4,,
ID0438,08JAN15:15:43:12,Stewart,Fridge,Y,N,41,0:03:10,4,,
ID0439,08JAN15:15:53:17,Diane,Television,Y,Y,40,0:01:21,4,,
ID0440,08JAN15:15:53:17,Diane,Fridge,Y,Y,55,0:05:21,2,,
ID0441,08JAN15:15:54:43,Greg,Fridge,Y,Y,92,0:00:53,3,,
ID0442,08JAN15:15:54:43,Dan,Washing Machine,Y,Y,118,0:01:38,5,,
ID0443,08JAN15:16:37:55,Dan,Television,Y,Y,82,0:05:43,3,,
ID0444,08JAN15:16:37:55,Dan,Television,Y,Y,83,0:01:20,3,,
ID0445,08JAN15:18:00:00,Jim,Toaster,Y,Y,78,0:05:13,2,,
ID0446,08JAN15:18:00:00,Diane,Toaster,Y,N,111,0:05:14,5,,
ID0447,09JAN15:09:07:12,Jim,Washing Machine,Y,Y,107,0:05:22,4,,
ID0448,09JAN15:09:07:12,Martha,Television,Y,Y,108,0:04:03,2,,
ID0449,09JAN15:09:24:29,Greg,Toaster,Y,Y,97,0:02:39,5,,
ID0450,09JAN15:09:24:29,Dan,Television,Y,Y,31,0:06:20,5,,
ID0451,09JAN15:09:34:34,Martha,Toaster,Y,Y,20,0:01:49,4,,
ID0452,09JAN15:09:34:34,Jim,Fridge,Y,Y,110,0:06:53,3,,
ID0453,09JAN15:10:22:05,Dan,Air Conditioner,Y,Y,86,0:05:02,5,,
ID0454,09JAN15:10:22:05,Becky,Television,Y,Y,77,0:02:11,4,,
ID0455,09JAN15:10:29:17,Diane,Television,Y,Y,119,0:06:47,3,,
ID0457,09JAN15:10:32:10,Jim,Air Conditioner,Y,Y,13,0:03:06,3,,
ID0458,09JAN15:10:32:10,Stewart,Toaster,Y,Y,106,0:02:27,5,,
ID0459,09JAN15:10:58:05,Joe,Toaster,Y,Y,35,0:05:25,3,,
ID0460,09JAN15:10:58:05,Martha,Washing Machine,Y,N,46,0:05:23,3,,
ID0461,09JAN15:11:05:17,Stewart,Fridge,Y,N,24,0:06:15,3,,
ID0462,09JAN15:11:05:17,Stewart,Television,Y,Y,88,0:06:33,5,,
ID0463,09JAN15:11:11:02,Joe,Fridge,Y,Y,81,0:02:42,3,,
ID0464,09JAN15:11:11:02,Jim,Toaster,Y,Y,96,0:04:33,3,,
ID0465,09JAN15:11:16:48,Becky,Fridge,Y,Y,46,0:06:05,3,,
ID0466,09JAN15:11:16:48,Dan,Washing Machine,Y,Y,25,0:01:40,4,,
ID0467,09JAN15:11:25:26,Stewart,Fridge,Y,Y,81,0:02:07,4,,
ID0469,09JAN15:11:48:29,Dan,Air Conditioner,Y,Y,97,0:06:50,1,,
ID0470,09JAN15:11:48:29,Martha,Air Conditioner,Y,Y,116,0:03:16,5,,
ID0473,09JAN15:11:48:29,Becky,Toaster,Y,Y,87,0:05:45,5,,
ID0474,09JAN15:11:48:29,Dan,Air Conditioner,Y,Y,43,0:00:35,4,,
ID0475,09JAN15:11:55:41,Greg,Washing Machine,Y,Y,102,0:04:48,3,,
ID0476,09JAN15:11:55:41,Dan,Toaster,Y,Y,95,0:05:49,5,,
ID0477,09JAN15:12:31:41,Dan,Air Conditioner,Y,Y,108,0:04:45,3,,
ID0478,09JAN15:12:31:41,Dan,Fridge,Y,Y,80,0:02:11,4,,
ID0479,09JAN15:12:33:07,Diane,Toaster,Y,Y,61,0:00:36,5,,
ID0480,09JAN15:12:33:07,Greg,Washing Machine,Y,Y,18,0:05:05,5,,
ID0482,09JAN15:12:40:19,Becky,Fridge,Y,N,10,0:00:54,4,,
ID0483,09JAN15:12:50:24,Diane,Toaster,Y,Y,92,0:02:25,3,,
ID0485,09JAN15:13:03:22,Becky,Washing Machine,Y,Y,120,0:04:28,1,,
ID0486,09JAN15:13:03:22,Dan,Air Conditioner,Y,Y,63,0:04:59,3,,
ID0488,09JAN15:13:39:22,Joe,Television,Y,Y,101,0:05:30,3,,
ID0489,09JAN15:13:59:31,Joe,Toaster,Y,Y,105,0:01:20,1,,
ID0490,09JAN15:13:59:31,Joe,Washing Machine,Y,Y,21,0:01:38,4,,
ID0491,09JAN15:14:12:29,Joe,Toaster,Y,Y,34,0:05:10,4,,
ID0492,09JAN15:14:12:29,Stewart,Air Conditioner,Y,Y,78,0:03:25,1,,
ID0493,09JAN15:14:19:41,Diane,Television,Y,Y,44,0:02:54,3,,
ID0494,09JAN15:14:19:41,Joe,Fridge,Y,Y,98,0:01:43,1,,
ID0495,09JAN15:14:51:22,Martha,Toaster,Y,Y,23,0:03:23,1,,
ID0496,09JAN15:14:51:22,Stewart,Fridge,Y,Y,28,0:06:20,3,,
ID0498,09JAN15:15:43:12,Martha,Fridge,Y,Y,43,0:01:03,5,,
ID0501,09JAN15:17:05:17,Diane,Toaster,Y,Y,119,0:00:50,4,,
ID0502,09JAN15:17:05:17,Dan,Toaster,Y,Y,32,0:02:54,5,,
ID0503,09JAN15:17:21:07,Greg,Television,Y,N,50,0:04:17,3,,
ID0505,09JAN15:17:22:34,Joe,Toaster,Y,Y,35,0:04:46,4,,
ID0506,09JAN15:17:22:34,Jim,Washing Machine,Y,Y,27,0:02:43,3,,
ID0507,09JAN15:17:24:00,Stewart,Television,Y,Y,121,0:03:20,4,,
ID0508,09JAN15:17:24:00,Becky,Television,Y,Y,42,0:06:58,2,,
ID0511,09JAN15:17:32:38,Greg,Toaster,Y,Y,107,0:01:05,5,,
ID0512,09JAN15:17:32:38,Martha,Television,Y,Y,116,0:03:31,4,,
ID0513,09JAN15:17:42:43,Dan,Air Conditioner,Y,N,60,0:02:06,3,,
ID0514,09JAN15:17:42:43,Jim,Toaster,Y,Y,116,0:04:38,4,,
ID0515,10JAN15:09:00:00,Stewart,Toaster,Y,Y,19,0:06:11,5,,
ID0516,10JAN15:09:00:00,Martha,Washing Machine,Y,Y,75,0:05:50,3,,
ID0517,10JAN15:09:08:38,Becky,Fridge,Y,Y,23,0:00:48,3,,
ID0518,10JAN15:09:08:38,Diane,Air Conditioner,Y,Y,69,0:03:53,3,,
ID0519,10JAN15:10:06:14,Jim,Television,Y,Y,64,0:04:23,5,,
ID0520,10JAN15:10:06:14,Martha,Television,Y,Y,117,0:03:23,3,,
ID0521,10JAN15:10:35:02,Jim,Television,Y,Y,12,0:06:34,4,,
ID0522,10JAN15:10:35:02,Diane,Fridge,Y,Y,102,0:02:38,4,,
ID0523,10JAN15:11:11:02,Dan,Air Conditioner,Y,Y,46,0:06:32,4,,
ID0524,10JAN15:11:11:02,Martha,Television,Y,N,47,0:01:27,4,,
ID0525,10JAN15:11:18:14,Dan,Television,Y,Y,98,0:02:23,4,,
ID0526,10JAN15:11:18:14,Jim,Washing Machine,Y,Y,84,0:04:17,4,,
ID0527,10JAN15:11:29:46,Greg,Television,Y,Y,12,0:02:13,3,,
ID0528,10JAN15:11:29:46,Greg,Toaster,Y,Y,88,0:03:26,4,,
ID0529,10JAN15:11:31:12,Stewart,Washing Machine,Y,Y,97,0:05:53,1,,
ID0530,10JAN15:11:31:12,Joe,Fridge,Y,Y,51,0:05:56,3,,
ID0532,10JAN15:11:47:02,Dan,Television,Y,Y,106,0:02:37,4,,
ID0533,10JAN15:12:27:22,Diane,Fridge,Y,Y,34,0:03:52,4,,
ID0535,10JAN15:12:33:07,Dan,Air Conditioner,Y,Y,51,0:05:33,3,,
ID0536,10JAN15:12:33:07,Greg,Air Conditioner,Y,Y,74,0:04:54,4,,
ID0537,10JAN15:12:56:10,Greg,Washing Machine,Y,Y,29,0:01:16,3,,
ID0538,10JAN15:12:56:10,Martha,Fridge,Y,Y,123,0:06:15,3,,
ID0539,10JAN15:13:13:26,Becky,Washing Machine,Y,Y,100,0:00:41,4,,
ID0540,10JAN15:13:13:26,Dan,Television,Y,Y,43,0:06:53,3,,
ID0541,10JAN15:13:48:00,Becky,Air Conditioner,Y,Y,24,0:04:29,4,,
ID0542,10JAN15:13:48:00,Jim,Television,Y,Y,78,0:06:14,4,,
ID0543,10JAN15:13:52:19,Joe,Toaster,Y,Y,28,0:06:07,5,,
ID0544,10JAN15:13:52:19,Joe,Fridge,Y,Y,36,0:01:28,3,,
ID0546,10JAN15:14:09:36,Jim,Toaster,Y,Y,10,0:04:32,2,,
ID0547,10JAN15:14:16:48,Dan,Television,Y,Y,43,0:06:42,3,,
ID0548,10JAN15:14:16:48,Stewart,Air Conditioner,Y,Y,19,0:00:38,3,,
ID0549,10JAN15:14:25:26,Diane,Fridge,Y,Y,74,0:06:34,3,,
ID0550,10JAN15:14:25:26,Jim,Television,Y,Y,71,0:04:05,1,,
ID0551,10JAN15:14:32:38,Joe,Fridge,Y,Y,117,0:06:16,5,,
ID0552,10JAN15:14:32:38,Joe,Washing Machine,Y,Y,61,0:05:01,3,,
ID0553,10JAN15:14:58:34,Joe,Washing Machine,Y,Y,118,0:03:20,3,,
ID0554,10JAN15:14:58:34,Martha,Fridge,Y,Y,87,0:04:18,4,,
ID0555,10JAN15:15:56:10,Diane,Toaster,Y,Y,48,0:01:06,4,,
ID0556,10JAN15:15:56:10,Joe,Washing Machine,Y,Y,112,0:02:14,1,,
ID0557,10JAN15:16:00:29,Stewart,Washing Machine,Y,Y,99,0:02:44,5,,
ID0558,10JAN15:16:00:29,Becky,Air Conditioner,Y,Y,103,0:02:56,4,,
ID0559,10JAN15:16:37:55,Joe,Toaster,Y,Y,102,0:00:38,5,,
ID0560,10JAN15:16:37:55,Joe,Toaster,Y,Y,74,0:06:56,5,,
ID0561,10JAN15:16:37:55,Greg,Toaster,Y,Y,28,0:01:29,1,,
ID0562,10JAN15:16:37:55,Joe,Washing Machine,Y,Y,64,0:02:33,4,,
ID0564,10JAN15:16:42:14,Becky,Toaster,Y,Y,81,0:06:36,4,,
ID0565,10JAN15:16:58:05,Becky,Television,Y,Y,121,0:01:04,3,,
ID0566,10JAN15:16:58:05,Joe,Air Conditioner,Y,Y,117,0:02:51,4,,
ID0567,10JAN15:17:24:00,Diane,Toaster,Y,Y,55,0:04:14,4,,
ID0569,10JAN15:17:25:26,Becky,Television,Y,Y,79,0:02:30,3,,
ID0570,10JAN15:17:25:26,Martha,Air Conditioner,Y,Y,120,0:02:09,1,,
ID0571,10JAN15:17:31:12,Stewart,Washing Machine,Y,Y,50,0:02:41,2,,
ID0572,10JAN15:17:31:12,Martha,Fridge,Y,N,15,0:03:03,1,,
ID0573,10JAN15:17:35:31,Dan,Television,Y,Y,10,0:04:58,3,,
ID0574,10JAN15:17:35:31,Greg,Air Conditioner,Y,Y,110,0:04:14,3,,
ID0575,10JAN15:17:39:50,Greg,Toaster,Y,Y,69,0:00:47,3,,
ID0576,10JAN15:17:39:50,Jim,Washing Machine,Y,N,122,0:02:48,1,,
ID0577,10JAN15:17:48:29,Diane,Washing Machine,Y,Y,47,0:00:58,3,,
ID0578,10JAN15:17:48:29,Greg,Air Conditioner,Y,N,124,0:06:46,5,,
ID0579,11JAN15:09:30:14,Martha,Television,Y,Y,92,0:02:01,3,,
ID0580,11JAN15:09:30:14,Becky,Toaster,Y,Y,110,0:05:32,2,,
ID0581,11JAN15:09:37:26,Stewart,Television,Y,Y,84,0:02:25,4,,
ID0583,11JAN15:09:38:53,Diane,Fridge,Y,Y,81,0:04:21,5,,
ID0584,11JAN15:09:38:53,Greg,Toaster,Y,Y,116,0:02:09,4,,
ID0586,11JAN15:09:38:53,Joe,Television,Y,Y,63,0:04:09,3,,
ID0588,11JAN15:09:48:58,Joe,Television,Y,Y,30,0:04:31,3,,
ID0589,11JAN15:10:04:48,Diane,Fridge,Y,Y,22,0:05:42,3,,
ID0590,11JAN15:10:04:48,Stewart,Air Conditioner,Y,Y,31,0:05:20,3,,
ID0591,11JAN15:10:13:26,Diane,Toaster,Y,Y,47,0:02:32,3,,
ID0592,11JAN15:10:13:26,Dan,Air Conditioner,Y,Y,88,0:04:34,3,,
ID0593,11JAN15:10:20:38,Martha,Television,Y,Y,106,0:03:39,4,,
ID0594,11JAN15:10:20:38,Diane,Toaster,Y,Y,70,0:01:27,5,,
ID0595,11JAN15:10:26:24,Martha,Toaster,Y,Y,77,0:05:37,3,,
ID0596,11JAN15:10:26:24,Joe,Television,Y,Y,82,0:06:41,3,,
ID0597,11JAN15:10:32:10,Greg,Washing Machine,Y,Y,84,0:04:45,3,,
ID0598,11JAN15:10:32:10,Martha,Air Conditioner,Y,Y,50,0:06:06,4,,
ID0600,11JAN15:11:05:17,Becky,Washing Machine,Y,Y,73,0:00:45,3,,
ID0601,11JAN15:11:28:19,Greg,Washing Machine,Y,Y,79,0:05:24,3,,
ID0602,11JAN15:11:28:19,Dan,Washing Machine,Y,Y,124,0:03:58,5,,
ID0604,11JAN15:11:29:46,Becky,Air Conditioner,Y,N,75,0:03:33,4,,
ID0605,11JAN15:11:36:58,Becky,Air Conditioner,Y,Y,34,0:04:31,3,,
ID0607,11JAN15:11:47:02,Stewart,Television,Y,Y,116,0:03:56,3,,
ID0608,11JAN15:11:47:02,Dan,Toaster,Y,Y,20,0:00:33,3,,
ID0609,11JAN15:12:10:05,Jim,Television,Y,Y,105,0:06:38,1,,
ID0610,11JAN15:12:10:05,Diane,Toaster,Y,Y,25,0:00:53,3,,
ID0611,11JAN15:12:20:10,Diane,Toaster,Y,Y,16,0:06:22,4,,
ID0612,11JAN15:12:20:10,Martha,Washing Machine,Y,Y,64,0:02:40,4,,
ID0613,11JAN15:12:24:29,Stewart,Fridge,Y,Y,82,0:06:51,3,,
ID0614,11JAN15:12:24:29,Dan,Television,Y,Y,13,0:02:09,5,,
ID0615,11JAN15:12:43:12,Jim,Washing Machine,Y,Y,15,0:00:45,5,,
ID0616,11JAN15:12:43:12,Greg,Washing Machine,Y,Y,42,0:06:08,2,,
ID0618,11JAN15:12:43:12,Martha,Toaster,Y,Y,32,0:05:41,3,,
ID0619,11JAN15:12:57:36,Dan,Toaster,Y,Y,75,0:04:10,3,,
ID0620,11JAN15:12:57:36,Stewart,Washing Machine,Y,N,123,0:02:50,3,,
ID0621,11JAN15:13:19:12,Stewart,Television,Y,Y,22,0:05:27,5,,
ID0622,11JAN15:13:19:12,Greg,Air Conditioner,Y,Y,21,0:01:58,2,,
ID0623,11JAN15:13:55:12,Greg,Television,Y,Y,15,0:06:10,4,,
ID0624,11JAN15:13:55:12,Diane,Television,Y,Y,76,0:03:55,4,,
ID0625,11JAN15:14:09:36,Joe,Fridge,Y,Y,92,0:05:19,3,,
ID0628,11JAN15:14:13:55,Becky,Toaster,Y,N,62,0:03:59,4,,
ID0629,11JAN15:14:19:41,Joe,Fridge,Y,Y,33,0:04:58,3,,
ID0630,11JAN15:14:19:41,Stewart,Fridge,Y,Y,122,0:01:59,1,,
ID0631,11JAN15:14:24:00,Stewart,Television,Y,N,47,0:04:35,1,,
ID0635,11JAN15:14:28:19,Stewart,Television,Y,Y,44,0:00:39,4,,
ID0636,11JAN15:14:28:19,Martha,Washing Machine,Y,Y,48,0:04:41,3,,
ID0637,11JAN15:14:32:38,Martha,Fridge,Y,Y,60,0:00:59,3,,
ID0639,11JAN15:14:57:07,Jim,Air Conditioner,Y,Y,120,0:03:21,2,,
ID0640,11JAN15:14:57:07,Stewart,Fridge,Y,Y,61,0:04:26,2,,
ID0641,11JAN15:15:12:58,Greg,Air Conditioner,Y,Y,103,0:06:25,4,,
ID0643,11JAN15:15:37:26,Jim,Toaster,Y,Y,32,0:03:01,2,,
ID0645,11JAN15:15:59:02,Jim,Air Conditioner,Y,Y,53,0:04:37,1,,
ID0646,11JAN15:15:59:02,Diane,Television,Y,Y,40,0:02:56,5,,
ID0647,11JAN15:16:17:46,Stewart,Washing Machine,Y,N,58,0:03:14,3,,
ID0648,11JAN15:16:17:46,Stewart,Air Conditioner,Y,Y,92,0:02:27,2,,
ID0650,11JAN15:16:43:41,Dan,Television,Y,Y,124,0:00:49,5,,
ID0651,11JAN15:17:06:43,Jim,Fridge,Y,Y,59,0:04:30,3,,
ID0652,11JAN15:17:06:43,Greg,Television,Y,Y,44,0:05:02,1,,
ID0653,11JAN15:17:22:34,Jim,Fridge,Y,Y,42,0:03:38,2,,
ID0654,11JAN15:17:22:34,Stewart,Toaster,Y,Y,21,0:04:46,5,,
ID0655,11JAN15:17:41:17,Stewart,Washing Machine,Y,Y,69,0:00:32,4,,
ID0656,11JAN15:17:41:17,Stewart,Toaster,Y,Y,46,0:00:53,1,,
ID0657,11JAN15:17:41:17,Martha,Toaster,Y,Y,24,0:06:01,5,,
ID0658,11JAN15:17:41:17,Stewart,Television,Y,Y,101,0:04:45,2,,
ID0659,11JAN15:17:48:29,Becky,Toaster,Y,Y,121,0:01:21,5,,
ID0660,11JAN15:17:48:29,Stewart,Fridge,Y,Y,61,0:01:11,3,,
ID0661,11JAN15:17:49:55,Becky,Washing Machine,Y,Y,45,0:01:20,4,,
ID0662,11JAN15:17:49:55,Becky,Toaster,Y,Y,40,0:02:01,5,,
ID0663,12JAN15:09:51:50,Dan,Air Conditioner,Y,Y,94,0:00:56,4,,
ID0664,12JAN15:09:51:50,Greg,Television,Y,Y,85,0:05:14,5,,
ID0665,12JAN15:09:57:36,Jim,Toaster,Y,Y,22,0:04:38,3,,
ID0666,12JAN15:09:57:36,Becky,Washing Machine,Y,Y,119,0:06:51,5,,
ID0667,12JAN15:10:12:00,Becky,Toaster,Y,Y,13,0:02:21,4,,
ID0668,12JAN15:10:12:00,Martha,Washing Machine,Y,Y,60,0:04:20,4,,
ID0670,12JAN15:10:16:19,Jim,Toaster,Y,Y,29,0:06:03,1,,
ID0671,12JAN15:10:39:22,Diane,Toaster,Y,N,41,0:05:47,5,,
ID0672,12JAN15:10:39:22,Martha,Washing Machine,Y,Y,87,0:05:40,5,,
ID0673,12JAN15:10:48:00,Jim,Washing Machine,Y,Y,77,0:04:28,5,,
ID0675,12JAN15:10:49:26,Dan,Fridge,Y,Y,30,0:02:46,4,,
ID0677,12JAN15:11:06:43,Jim,Toaster,Y,Y,81,0:05:30,3,,
ID0678,12JAN15:11:06:43,Stewart,Washing Machine,Y,Y,76,0:02:22,4,,
ID0680,12JAN15:11:41:17,Greg,Washing Machine,Y,Y,79,0:03:25,4,,
ID0681,12JAN15:12:04:19,Joe,Fridge,Y,Y,114,0:05:30,3,,
ID0682,12JAN15:12:04:19,Greg,Washing Machine,Y,Y,15,0:07:00,2,,
ID0683,12JAN15:13:03:22,Becky,Television,Y,Y,43,0:03:20,4,,
ID0684,12JAN15:13:03:22,Stewart,Air Conditioner,Y,Y,26,0:06:28,1,,
ID0685,12JAN15:13:30:43,Greg,Air Conditioner,Y,Y,57,0:03:32,2,,
ID0686,12JAN15:13:30:43,Stewart,Washing Machine,Y,Y,86,0:02:34,3,,
ID0687,12JAN15:13:37:55,Diane,Toaster,Y,Y,110,0:04:46,3,,
ID0688,12JAN15:13:37:55,Becky,Washing Machine,Y,Y,43,0:04:50,2,,
ID0691,12JAN15:14:12:29,Joe,Air Conditioner,Y,Y,105,0:03:01,2,,
ID0693,12JAN15:14:51:22,Greg,Fridge,Y,Y,79,0:00:48,4,,
ID0694,12JAN15:14:51:22,Jim,Toaster,Y,N,42,0:03:28,3,,
ID0695,12JAN15:15:08:38,Jim,Washing Machine,Y,N,100,0:00:57,4,,
ID0696,12JAN15:15:08:38,Greg,Television,Y,Y,107,0:06:28,4,,
ID0697,12JAN15:15:23:02,Martha,Toaster,Y,Y,96,0:03:47,5,,
ID0698,12JAN15:15:23:02,Greg,Television,Y,N,116,0:04:15,5,,
ID0699,12JAN15:15:47:31,Martha,Air Conditioner,Y,Y,54,0:02:54,3,,
ID0700,12JAN15:15:47:31,Diane,Television,Y,Y,24,0:06:25,4,,
ID0701,12JAN15:15:51:50,Dan,Washing Machine,Y,Y,52,0:02:56,5,,
ID0702,12JAN15:15:51:50,Dan,Washing Machine,Y,Y,77,0:00:51,3,,
ID0703,12JAN15:16:12:00,Diane,Fridge,Y,Y,91,0:01:40,3,,
ID0704,12JAN15:16:12:00,Dan,Television,Y,N,104,0:01:44,3,,
ID0705,12JAN15:16:45:07,Joe,Air Conditioner,Y,Y,111,0:02:36,3,,
ID0707,12JAN15:16:46:34,Jim,Toaster,Y,Y,55,0:05:08,4,,
ID0709,12JAN15:16:49:26,Joe,Washing Machine,Y,Y,124,0:05:26,4,,
ID0710,12JAN15:16:49:26,Martha,Toaster,Y,Y,68,0:04:37,3,,
ID0711,12JAN15:16:50:53,Dan,Air Conditioner,Y,N,40,0:04:33,3,,
ID0712,12JAN15:16:50:53,Stewart,Toaster,Y,Y,119,0:02:35,4,,
ID0713,12JAN15:16:52:19,Dan,Toaster,Y,Y,42,0:00:55,1,,
ID0714,12JAN15:16:52:19,Joe,Fridge,Y,Y,30,0:03:55,4,,
ID0715,12JAN15:17:06:43,Jim,Fridge,Y,Y,79,0:04:21,4,,
ID0716,12JAN15:17:06:43,Becky,Washing Machine,Y,Y,44,0:06:56,1,,
ID0717,12JAN15:18:00:00,Jim,Television,Y,Y,71,0:02:00,3,,
ID0719,13JAN15:09:21:36,Joe,Fridge,Y,Y,21,0:06:25,5,,
ID0720,13JAN15:09:21:36,Jim,Air Conditioner,Y,Y,122,0:04:48,4,,
ID0722,13JAN15:09:44:38,Becky,Fridge,Y,Y,62,0:02:25,3,,
ID0723,13JAN15:09:46:05,Stewart,Washing Machine,Y,N,37,0:02:42,5,,
ID0724,13JAN15:09:46:05,Diane,Washing Machine,Y,Y,112,0:06:57,2,,
ID0725,13JAN15:09:56:10,Jim,Washing Machine,Y,Y,40,0:03:24,2,,
ID0726,13JAN15:09:56:10,Joe,Television,Y,N,50,0:01:53,5,,
ID0727,13JAN15:10:37:55,Dan,Television,Y,Y,88,0:04:10,4,,
ID0728,13JAN15:10:37:55,Dan,Fridge,Y,Y,97,0:00:52,3,,
ID0730,13JAN15:11:06:43,Becky,Television,Y,Y,110,0:04:43,4,,
ID0732,13JAN15:11:09:36,Jim,Air Conditioner,Y,Y,104,0:03:24,5,,
ID0733,13JAN15:11:45:36,Stewart,Washing Machine,Y,N,79,0:04:58,3,,
ID0734,13JAN15:11:45:36,Becky,Toaster,Y,Y,70,0:01:31,3,,
ID0736,13JAN15:11:54:14,Joe,Television,Y,Y,70,0:05:39,1,,
ID0737,13JAN15:12:31:41,Martha,Washing Machine,Y,Y,33,0:00:52,3,,
ID0738,13JAN15:12:31:41,Joe,Toaster,Y,Y,124,0:00:54,4,,
ID0739,13JAN15:12:37:26,Diane,Toaster,Y,Y,77,0:02:04,3,,
ID0740,13JAN15:12:37:26,Dan,Television,Y,Y,33,0:06:21,3,,
ID0741,13JAN15:12:40:19,Jim,Washing Machine,Y,Y,96,0:01:07,5,,
ID0743,13JAN15:14:02:24,Joe,Toaster,Y,Y,69,0:03:48,5,,
ID0744,13JAN15:14:02:24,Dan,Fridge,Y,Y,58,0:06:32,4,,
ID0745,13JAN15:14:26:53,Martha,Fridge,Y,N,112,0:00:40,3,,
ID0746,13JAN15:14:26:53,Jim,Air Conditioner,Y,Y,61,0:04:23,3,,
ID0747,13JAN15:14:48:29,Dan,Fridge,Y,Y,89,0:03:12,3,,
ID0748,13JAN15:14:48:29,Becky,Toaster,Y,Y,84,0:03:12,5,,
ID0749,13JAN15:15:14:24,Diane,Air Conditioner,Y,Y,53,0:03:36,3,,
ID0750,13JAN15:15:14:24,Becky,Television,Y,Y,73,0:01:34,3,,
ID0751,13JAN15:15:27:22,Stewart,Washing Machine,Y,Y,12,0:02:11,2,,
ID0752,13JAN15:15:27:22,Martha,Fridge,Y,Y,90,0:06:32,4,,
ID0754,13JAN15:15:34:34,Dan,Air Conditioner,Y,Y,23,0:04:13,5,,
ID0755,13JAN15:15:40:19,Greg,Fridge,Y,Y,98,0:05:08,5,,
ID0756,13JAN15:15:40:19,Diane,Washing Machine,Y,Y,28,0:01:03,2,,
ID0757,13JAN15:17:58:34,Diane,Air Conditioner,Y,Y,123,0:04:28,3,,
